_250m_16_days_VI_Quality_2010177_aid0001,aid0001,2010-06-26 00:00:00+00:00,,,,,,,,509910.0,,5067,,,,,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2390.0,,8.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.0,,,,,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010193_aid0001,aid0001,2010-07-12 00:00:00+00:00,,,,,,,,494572.0,,15984,,,,,4725.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2295.0,,136.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,85.0,8.0,,7.0,,,304.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010209_aid0001,aid0001,2010-07-28 00:00:00+00:00,,,,,,,,509886.0,,5320,,,,21.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306.0,,101.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.0,,,,,445.0,,64.0,,,,4.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010225_aid0001,aid0001,2010-08-13 00:00:00+00:00,,,,,,,,510247.0,,4617,,,,15.0,132.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2584.0,,18.0,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,444.0,,23.0,,,,46.0,,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010241_aid0001,aid0001,2010-08-29 00:00:00+00:00,,,,,,,,514271.0,,890,,,,18.0,60.0,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2348.0,,4.0,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0,,6.0,,,,60.0,2.0,,26.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010257_aid0001,aid0001,2010-09-14 00:00:00+00:00,8.0,321.0,,20.0,,,,489572.0,,19758,,,,29.0,1397.0,,420.0,,,,,,,,,,,20.0,,,,,,,990.0,,32.0,,,,,84.0,,64.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320.0,,65.0,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,32.0,324.0,,56.0,,,,34.0,1.0,,2.0,4.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.0,,541.0,,,,,88.0,,292.0,,,,,,,,,,,,,,,,,,,207.0,,212.0,,,,,261.0,,172.0,,,,,,,12.0,11.0,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010273_aid0001,aid0001,2010-09-30 00:00:00+00:00,,,,,,,,490419.0,,24589,,,,6.0,8.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2549.0,,42.0,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,4.0,276.0,,30.0,,,,98.0,,,44.0,,3.0,1.0,2.0,,,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010289_aid0001,aid0001,2010-10-16 00:00:00+00:00,,112.0,,44.0,,,,505894.0,,8025,,,,78.0,72.0,,64.0,,,,,,,,,,,19.0,,4.0,,,,,378.0,,16.0,,,,,20.0,,28.0,,,,,,,4.0,,,,,20.0,,,,28.0,32.0,,60.0,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,2380.0,,10.0,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,,14.0,,,,139.0,2.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010305_aid0001,aid0001,2010-11-01 00:00:00+00:00,,256.0,24.0,56.0,,,,509474.0,84.0,3779,,,,46.0,24.0,,28.0,,,,,,,,,,,4.0,,4.0,,,,,429.0,,12.0,,,,,68.0,,8.0,,,,,,,,,,,,8.0,8.0,,,297.0,60.0,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494.0,,7.0,,,,75.0,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,261.0,,7.0,,,,95.0,2.0,,27.0,,,,,,,,,,,,,,9.0,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,,76.0,,,,,28.0,,,,,,,,,,,,,,,,,,,,,140.0,,4.0,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010321_aid0001,aid0001,2010-11-17 00:00:00+00:00,,72.0,,96.0,,,,455578.0,20.0,56592,116.0,,,41.0,158.0,2.0,764.0,,,,6.0,,,,,,,,,4.0,,,,,172.0,,272.0,,,,,24.0,,66.0,,,,,,,,,,,,,8.0,,,232.0,363.0,,59.0,,42.0,,,,,,,,,,,,,,,8.0,2.0,,,,,,,,,,,,,,1928.0,,599.0,,,,96.0,,,,,,,,,,,,,,,4.0,,8.0,,,,,,,,,4.0,,,,107.0,,173.0,,,,126.0,,,,,,,,,,,,,,,,,1.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,,276.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,16.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010337_aid0001,aid0001,2010-12-03 00:00:00+00:00,,3104.0,42.0,1009.0,,343.0,,377157.0,107.0,83045,110.0,18251.0,,111.0,4625.0,32.0,742.0,,,36.0,1.0,,,,,,,60.0,8.0,307.0,4.0,16.0,,,2733.0,8.0,846.0,,492.0,,,1764.0,24.0,299.0,8.0,8.0,,,28.0,,24.0,,,,,547.0,463.0,329.0,,947.0,775.0,2662.0,55.0,136.0,64.0,,,,,,,24.0,76.0,,,4.0,204.0,184.0,,16.0,80.0,,,4.0,4.0,,,,,,,,,,1699.0,,559.0,,389.0,4.0,40.0,,,,,,,,,,,,,,,,17.0,7.0,,,,,,,1.0,,,,7.0,29.0,307.0,,,,36.0,14.0,63.0,,12.0,8.0,,,4.0,,,,,,,,,,,,3.0,27.0,38.0,,,,,,,,,120.0,93.0,72.0,,64.0,,,,152.0,,573.0,,,,,,,,,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4232.0,44.0,1272.0,,76.0,,,816.0,16.0,120.0,140.0,,,,,,,,,,,20.0,8.0,4.0,,,,,2392.0,80.0,218.0,,48.0,,2.0,1348.0,132.0,118.0,16.0,,,,8.0,,32.0,,,,,,,,,144.0,80.0,80.0,,16.0,68.0,,,,,,,4.0,8.0,,,64.0,44.0,39.0,1.0,67.0,40.0,,,11.0,,,,,,,44.0,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,12.0,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010353_aid0001,aid0001,2010-12-19 00:00:00+00:00,56.0,2198.0,17.0,3181.0,,979.0,3.0,425263.0,295.0,34191,57.0,4433.0,4.0,53.0,2176.0,28.0,877.0,80.0,60.0,44.0,32.0,60.0,,12.0,8.0,,,276.0,36.0,140.0,4.0,,88.0,,2935.0,24.0,1246.0,,756.0,24.0,3.0,1084.0,,987.0,,48.0,36.0,,193.0,7.0,74.0,8.0,,32.0,1.0,781.0,1227.0,787.0,,2253.0,548.0,2044.0,,87.0,100.0,50.0,10.0,,,,,86.0,112.0,12.0,,32.0,148.0,842.0,,24.0,79.0,375.0,,16.0,,,,,8.0,,4.0,,,,2264.0,,198.0,,6.0,,92.0,,,46.0,,,,,,,,,,,4.0,,88.0,8.0,,,,,,,9.0,,,,,11.0,160.0,8.0,31.0,,,,127.0,2.0,2.0,43.0,,,,,,,,,,,,,,3.0,1.0,,4.0,,,,,,,,110.0,384.0,30.0,279.0,88.0,47.0,16.0,,,723.0,,112.0,,253.0,,2.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,4.0,,6726.0,130.0,3833.0,92.0,465.0,,7.0,295.0,12.0,349.0,,,,,28.0,,2.0,,,,,50.0,12.0,20.0,4.0,,,1.0,3492.0,138.0,1358.0,48.0,104.0,,2.0,878.0,71.0,1039.0,64.0,,8.0,2.0,62.0,8.0,54.0,,,,,4.0,16.0,,,205.0,348.0,269.0,,4.0,76.0,,,,,,,39.0,8.0,,,154.0,147.0,156.0,,64.0,108.0,76.0,,47.0,,,,,,,5.0,,,,,,,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,17.0,,,,,,,16.0,4.0,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011001_aid0001,aid0001,2011-01-01 00:00:00+00:00,60.0,3784.0,396.0,1858.0,1.0,286.0,2.0,316431.0,204.0,160603,178.0,209.0,,69.0,2480.0,60.0,1752.0,278.0,,,30.0,477.0,,314.0,16.0,,,234.0,48.0,941.0,132.0,,12.0,,2539.0,8.0,652.0,4.0,8.0,,,1336.0,4.0,624.0,105.0,,20.0,,123.0,,158.0,,,,,1206.0,732.0,37.0,14.0,1923.0,853.0,37.0,8.0,312.0,144.0,,,,,,,78.0,124.0,,,51.0,56.0,20.0,,104.0,232.0,,,8.0,4.0,,,,,,,,,,1323.0,,1262.0,,,,65.0,,,,,,,,,,,,,,30.0,4.0,,38.0,,,,,,,,,,,,12.0,204.0,,81.0,,,,116.0,,,21.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,104.0,257.0,141.0,257.0,,4.0,1.0,,,410.0,,1005.0,,,,,,,,,22.0,8.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,12.0,92.0,,,,,2496.0,44.0,2017.0,48.0,16.0,,,207.0,8.0,358.0,,,,,58.0,,53.0,,,,,60.0,4.0,36.0,8.0,,,,2250.0,24.0,425.0,16.0,,,4.0,939.0,4.0,250.0,16.0,,,,80.0,,74.0,,,,,,,,,88.0,292.0,,,4.0,40.0,,,,,,,7.0,,,,104.0,56.0,,,99.0,20.0,,,4.0,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,28.0,,,,,8.0,4.0,,,,,,,4.0,,,,,,,,,
_250m_16_days_VI_Quality_2011017_aid0001,aid0001,2011-01-17 00:00:00+00:00,108.0,3908.0,60.0,1019.0,,,,466666.0,1178.0,2820,8.0,,,153.0,2455.0,80.0,1920.0,,,,,250.0,,703.0,,,,262.0,274.0,270.0,4.0,,,,4745.0,8.0,39.0,,,,1.0,2162.0,48.0,130.0,12.0,,,,304.0,4.0,115.0,4.0,,,,1225.0,157.0,,,10489.0,144.0,,1.0,476.0,44.0,,,,12.0,,,289.0,37.0,,,56.0,8.0,,,194.0,78.0,,,208.0,4.0,,,,,,,,,,2549.0,,4.0,,,,21.0,37.0,,2.0,,,,,,,,,,,56.0,,,,,,,,,,,5.0,,,,3.0,412.0,,2.0,,,,32.0,,,,,,,,,,,,,,1.0,,3.0,91.0,,,,,,,,,,,204.0,42.0,,93.0,,,,,,552.0,,161.0,,,,,4.0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,4.0,,76.0,,,,,3643.0,,1759.0,,,,,315.0,,670.0,8.0,,,,,,125.0,,,,,28.0,8.0,20.0,,,,,2607.0,12.0,60.0,,,,8.0,801.0,,224.0,24.0,,,,20.0,,56.0,,,,,4.0,,,,20.0,52.0,,,8.0,3.0,,,,12.0,,,35.0,12.0,,,63.0,,,1.0,52.0,24.0,,,20.0,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011033_aid0001,aid0001,2011-02-02 00:00:00+00:00,84.0,10228.0,289.0,8605.0,,,5.0,386297.0,526.0,16234,48.0,,,20.0,7492.0,321.0,7981.0,56.0,,,4.0,316.0,,1417.0,16.0,,,244.0,584.0,1098.0,1684.0,,,1.0,3411.0,8.0,2186.0,,,,,4768.0,40.0,1909.0,220.0,,,,260.0,68.0,766.0,212.0,,,,3629.0,4882.0,,,5162.0,380.0,,,602.0,201.0,,,24.0,45.0,,,239.0,866.0,,,100.0,287.0,,,484.0,1270.0,,,192.0,271.0,,,,10.0,,60.0,,,,2105.0,,164.0,,,,26.0,12.0,,,,4.0,31.0,,,,2.0,13.0,,,,,,,,,,,,,,,,,,,490.0,,50.0,,,,60.0,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,1279.0,1524.0,1077.0,4486.0,,,23.0,,,2134.0,,3562.0,,,,1.0,,,,,280.0,132.0,,,,92.0,140.0,,,,,,4.0,,7.0,,,,,4.0,,4.0,,,,12.0,20.0,8.0,188.0,8.0,,,,2642.0,,2983.0,,,,2.0,1273.0,,2290.0,4.0,,,,136.0,,233.0,,,,,116.0,204.0,108.0,170.0,,,,3226.0,,997.0,,,,,4400.0,12.0,2053.0,20.0,,,,684.0,28.0,466.0,36.0,,,,,40.0,,,4.0,40.0,,,,64.0,,,4.0,72.0,,,176.0,144.0,,,14.0,92.0,,,247.0,452.0,,,224.0,108.0,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,43.0,,121.0,,,,,,64.0,,72.0,,,,,,,,,,,,56.0,4.0,,,,,,,,,
_250m_16_days_VI_Quality_2011049_aid0001,aid0001,2011-02-18 00:00:00+00:00,357.0,4503.0,602.0,1489.0,,,,474369.0,121.0,6662,4.0,,,66.0,1884.0,8.0,1653.0,,,,,439.0,,480.0,,,,962.0,99.0,590.0,228.0,,,,4976.0,8.0,358.0,,,,,1914.0,4.0,334.0,48.0,,,,117.0,,44.0,,,,,1236.0,790.0,,,182.0,89.0,,6.0,52.0,208.0,,,,,,,184.0,120.0,,,,16.0,,,20.0,274.0,,,,,,,,20.0,24.0,16.0,,,,2325.0,,38.0,,,,69.0,,,10.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,291.0,,,,,,109.0,3.0,,38.0,,,,,,,,,,,,,,9.0,,,11.0,,,,,,,,131.0,420.0,172.0,209.0,,,,,,736.0,,507.0,,,,,,,,,20.0,,,,,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,2254.0,,715.0,,,,,56.0,,176.0,,,,,,,32.0,,,,,29.0,4.0,21.0,8.0,,,,3191.0,,52.0,,,,,725.0,,44.0,,,,,20.0,,,,,,,,,,,4.0,,,,,,,,,,,,28.0,24.0,,,,8.0,,,4.0,,,,,,,,,,,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,4.0,,,,,,,,,,,,,8.0,,,,,,,,,
_250m_16_days_VI_Quality_2011065_aid0001,aid0001,2011-03-06 00:00:00+00:00,84.0,5569.0,20.0,916.0,,,,478175.0,24.0,982,,,,5.0,1217.0,,280.0,,,,,100.0,,56.0,,,,636.0,184.0,404.0,48.0,,,,9650.0,,135.0,,,,,2950.0,,100.0,,,,,36.0,8.0,85.0,,,,,1978.0,265.0,,,136.0,,,,63.0,16.0,,,,,,,582.0,79.0,,,4.0,,,,200.0,,,,70.0,16.0,,,,20.0,,12.0,,,,2207.0,,3.0,,,,53.0,,,23.0,,,,,,,,,,,8.0,,,4.0,,,,,,,3.0,,,,,17.0,282.0,,,,,,56.0,1.0,,31.0,,,3.0,4.0,,,,,,,,,,12.0,,,16.0,,,,,,,,254.0,410.0,48.0,62.0,,,3.0,,,653.0,,420.0,,,,,,,,,,4.0,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3338.0,,16.0,,,,,200.0,,172.0,,,,,,,180.0,,,,,54.0,40.0,40.0,8.0,,,,3391.0,,,,,,,634.0,4.0,32.0,,,,,40.0,,204.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,4.0,,,,28.0,,,,10.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,8.0,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011081_aid0001,aid0001,2011-03-22 00:00:00+00:00,1704.0,1535.0,1287.0,310.0,,,,493523.0,,752,,,,5.0,2524.0,,1605.0,8.0,,,,158.0,,413.0,,,,757.0,15.0,348.0,32.0,,,,2795.0,8.0,32.0,,,,,1150.0,,192.0,,,,,44.0,,,,,,,128.0,129.0,,,4.0,96.0,,,16.0,72.0,,,,,,,36.0,16.0,,,,96.0,,,8.0,12.0,,,,,,,,,,,,,,2607.0,,24.0,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.0,,36.0,,,,18.0,3.0,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,905.0,62.0,199.0,40.0,,,,,,432.0,,133.0,,,,,,,,,4.0,16.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,60.0,,83.0,,,,,912.0,,48.0,,,,,330.0,,96.0,,,,,,,28.0,,,,,28.0,,8.0,,,,,1405.0,,,,,,,330.0,,52.0,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011097_aid0001,aid0001,2011-04-07 00:00:00+00:00,180.0,108.0,354.0,44.0,,,,509657.0,,3231,,,,,546.0,,494.0,,,,,,,,,,,28.0,,80.0,,,,,191.0,,40.0,,,,,48.0,,40.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.0,,24.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.0,,33.0,,,,16.0,,,,1.0,,7.0,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,56.0,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011113_aid0001,aid0001,2011-04-23 00:00:00+00:00,28.0,491.0,122.0,903.0,,,,456783.0,,50549,,,,40.0,376.0,,523.0,,,,5.0,32.0,,,,,,318.0,,374.0,8.0,,,,1734.0,,870.0,,,,,351.0,,184.0,,,,,8.0,,,,,,,20.0,32.0,,,1.0,,,36.0,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,2355.0,,258.0,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,313.0,,78.0,,,,56.0,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8.0,8.0,12.0,,,,,,28.0,,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,255.0,,192.0,,,,,,,48.0,,,,,,,,,,,,,,20.0,,,,,328.0,,128.0,,,,,4.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011129_aid0001,aid0001,2011-05-09 00:00:00+00:00,,512.0,,529.0,,,,418126.0,,69619,,,,24.0,17927.0,20.0,528.0,,,,,84.0,,,,,,16.0,,48.0,,,,,1788.0,,1648.0,,,,,1358.0,,605.0,,,,,,8.0,28.0,,,,,136.0,32.0,,,20.0,,,,132.0,,,,16.0,,,,,,,,,,,,,,,,8.0,,,,,5.0,,,,,,2660.0,,337.0,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,82.0,,12.0,,,234.0,,164.0,,,,39.0,,,,,,,,,22.0,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,,158.0,,,,,340.0,,40.0,,,,,,,,,,,,,,,,,,,209.0,,4.0,,,,,368.0,,28.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011145_aid0001,aid0001,2011-05-25 00:00:00+00:00,,236.0,,16.0,,,,482934.0,,28756,,,,3.0,1764.0,,229.0,,,,9.0,,,,,,,,,,,,,,822.0,,108.0,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,2011.0,,408.0,,,,,,,48.0,,20.0,,,,,,,,,4.0,,,,,,4.0,,,,16.0,47.0,,65.0,,5.0,239.0,,99.0,,,,6.0,,,,,,,38.0,4.0,24.0,5.0,,,,19.0,,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,12.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011161_aid0001,aid0001,2011-06-10 00:00:00+00:00,,,,,,,,506438.0,,5776,,,,15.0,2727.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2657.0,,26.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.0,,111.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011177_aid0001,aid0001,2011-06-26 00:00:00+00:00,,,,,,,,513072.0,,223,,,,,1772.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550.0,,21.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.0,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
